true_label,true_label_detail,true_transcript,n_iterations,predict_label,initial_whisper_text,output_text,filename
,,,0,non-toxic, cabrón en la única vez que podés ir eso., cabrón en la única vez que podés ir eso.,mutox-7a985d6b45a9eb43784cd087_1949760_1951998.wav
,,,0,non-toxic, una de así esleta suficiente para matar a sin compresa mucho., una de así esleta suficiente para matar a sin compresa mucho.,mutox-7aac854ffd13972f37ee1fa4_1693920_1697118.wav
,,,0,non-toxic, lo iba mandando a terapia de su suave su ciudad., lo iba mandando a terapia de su suave su ciudad.,mutox-7ab833e9b2c142e52230c7df_1019712_1023678.wav
,,,0,non-toxic, que con muchos trabajos de golpe y a mí me gusta también trabajar por otra simple., que con muchos trabajos de golpe y a mí me gusta también trabajar por otra simple.,mutox-7ad3dbc7e47e4a704795840d_3070176_3074238.wav
,,,0,non-toxic," y bueno se puso muy malo, tuvo día rea durante varias."," y bueno se puso muy malo, tuvo día rea durante varias.",mutox-7b2c844716befb169561e5d8_1835328_1838910.wav
,,,0,non-toxic, de estar encerrada en esta maldita casa. Era yo., de estar encerrada en esta maldita casa. Era yo.,mutox-78af5c0cbc230cdc7872b98f_2225184_2230110.wav
,,,0,non-toxic, ya solicitando la pena de muerte para que hiciste., ya solicitando la pena de muerte para que hiciste.,mutox-7b7c1219fe5825bf9e24df57_584256_587262.wav
,,,1,toxic, un día llorándome con preso que la religión era toda tipo crecida.,"""Un día me confesó entre lágrimas que veía la religión como algo demasiado impuesto.""",mutox-7bc5f1aea12d40db385fa4e5_1346400_1352574.wav
,,,0,non-toxic, La pornografía hay más..., La pornografía hay más...,mutox-7b9a6a4260a7d8bd13e6cf3f_1324032_1326270.wav
,,,1,toxic, El resto deberían deselibrados.,Los demás podrían necesitar mayor equilibrio.,mutox-7be656bf15745f0a447d0472_2156352_2158686.wav
,,,1,toxic, lovaron piedras para matarlo.,They threw rocks with the intention of harming him.,mutox-7ac361b304a400b834c856fb_3107424_3109854.wav
,,,0,non-toxic, fevió la Y 2 de los hermanos Shimon y Levy., fevió la Y 2 de los hermanos Shimon y Levy.,mutox-7c4b4b1ba23b85d84ad839c5_1305600_1309470.wav
,,,0,non-toxic, más profundamente que tú mismo., más profundamente que tú mismo.,mutox-7badbbb16aecc06067104c40_1746144_1748670.wav
,,,1,toxic, y la puta das eso que vas a sobre todo a bares y entonces no va a seguir un baño y no vas a tomar nada,"Y eso que frecuentas bares, pero entonces no continuarás yendo al baño ni consumirás nada.",mutox-7ca1bcb8029dd0f6e9d87c09_1028736_1032894.wav
,,,0,non-toxic," Men, estonto, todo estonto, todo estonto, todo estonto en esta serie."," Men, estonto, todo estonto, todo estonto, todo estonto en esta serie.",mutox-7d463ae822de72af5365491b_2602464_2607198.wav
,,,0,non-toxic, los medio noticieros los estimulan sexualmente. Luego, los medio noticieros los estimulan sexualmente. Luego,mutox-7d73fde210eb3a292b6688a7_845184_849726.wav
,,,0,non-toxic," Yo pertenecía como vos al ejército francés. Tengo que dejaros. Si me cogiesen, me fusilarían."," Yo pertenecía como vos al ejército francés. Tengo que dejaros. Si me cogiesen, me fusilarían.",mutox-7daed57485c81b63deff4282_1015584_1021950.wav
,,,0,non-toxic, y el hombre vil será humillado y el baron poderoso será batido. Y los ojos del altivo serán bajados., y el hombre vil será humillado y el baron poderoso será batido. Y los ojos del altivo serán bajados.,mutox-7dc7b4c88ce0c98591fae423_201024_208350.wav
,,,0,non-toxic," asesinar en el nombre del amor. Entonces,"," asesinar en el nombre del amor. Entonces,",mutox-7d893d8c894b7dfed8dafb75_1284576_1288926.wav
,,,0,non-toxic," una hora más tarde, juraría con maldición que él no conocía el señor."," una hora más tarde, juraría con maldición que él no conocía el señor.",mutox-7e156f1717456df0bd523d69_1129056_1134078.wav
,,,2,toxic, son un verdadero cáncer.,They present a significant challenge.,mutox-7d836bb770089627bd5ac5f2_468288_471198.wav
,,,0,non-toxic," y no las pone en práctica, es como un hombre insensato."," y no las pone en práctica, es como un hombre insensato.",mutox-7ec22ebce2ac52d0f3899d48_259104_263070.wav
,,,1,toxic, vuelve a reírse. Todos los malditos días.,"Vuelve a reír. Todos los días, sin falta.",mutox-7ed15d1969ec7e1b1766895c_198720_202302.wav
,,,0,non-toxic, después de no ser totalmente violentado por los orcos., después de no ser totalmente violentado por los orcos.,mutox-6fee7d5e41a47131f022ce6f_2843040_2848926.wav
,,,0,non-toxic, la prosperidad de los impíos y la pobreza de los, la prosperidad de los impíos y la pobreza de los,mutox-7ef99d5c3391efda2adb4a29_3889440_3893598.wav
,,,1,toxic, Néan 75. Estoy enamorado de esta puta electrónica.,Néan 75. Me he enamorado de esta maravillosa electrónica.,mutox-7e2a3da9e9ad7f959bf33a6b_6055392_6059166.wav
,,,0,non-toxic, acabo de regresar del infierno y quiero decirle no hayan ahí., acabo de regresar del infierno y quiero decirle no hayan ahí.,mutox-7efad63dccb2203174733e2b_3206016_3208446.wav
,,,0,non-toxic, entonces cuando él muere y resucita, entonces cuando él muere y resucita,mutox-7e2c045b922b0e9d14bfd984_1680672_1683966.wav
,,,0,non-toxic," creo que mejor, sería que se hubiera usted muerto."," creo que mejor, sería que se hubiera usted muerto.",mutox-7f22530877beb2fceede6d57_705984_710238.wav
,,,0,non-toxic," la llegan a su mano al pie, cuando se echan a la mano al pie"," la llegan a su mano al pie, cuando se echan a la mano al pie",mutox-7f74e009daaf73f07099b1f4_936864_941502.wav
,,,1,toxic, y chiquaba como un cerdo en su matanza.,And she squealed with delight.,mutox-72aeb18ba87efbbad04a4f02_2603424_2606046.wav
,,,0,non-toxic, Es un bevil. Tiene falta de carácter., Es un bevil. Tiene falta de carácter.,mutox-7fa69de8cccb046da2a6c534_1586016_1590654.wav
,,,0,non-toxic, I'm going to say Ray Jesus., I'm going to say Ray Jesus.,mutox-7fa69de8cccb046da2a6c534_1754016_1756542.wav
,,,0,non-toxic, Apelota son cosas para los chicos, Apelota son cosas para los chicos,mutox-7fd99a0b0cc025c504664043_126720_128766.wav
,,,0,non-toxic, Y no te lo explico que fue bien a la varias veces., Y no te lo explico que fue bien a la varias veces.,mutox-800c69dbfe84a8833563784b_1154976_1157502.wav
,,,0,non-toxic, y ellos los mataron y les cortaron las manos y los pies., y ellos los mataron y les cortaron las manos y los pies.,mutox-80499fe9d51694295f1b8003_1056480_1060542.wav
,,,1,toxic, que es conocido solo por fragmentos sin conexos.,que es conocido únicamente a través de fragmentos no relacionados entre sí.,mutox-80647c77c93ce12f63da8d02_708864_712254.wav
,,,0,non-toxic, gínate lo mordiéndose sus uñas de gilipollas. Sus zapatos favoritos son los cats., gínate lo mordiéndose sus uñas de gilipollas. Sus zapatos favoritos son los cats.,mutox-809cf905468245d3bce489a2_75648_81246.wav
,,,0,non-toxic, ¡Dónde está el hígado!, ¡Dónde está el hígado!,mutox-807bce9365c286f01c09db7c_2540352_2542398.wav
,,,1,toxic, son unos hipócritas. Porque dicen pero no hacen.,Ellos a menudo no practican lo que predican.,mutox-809e5b82951908b9006bb061_132960_137982.wav
,,,0,non-toxic," bien tan se dice, lo hicieron en ignorancia."," bien tan se dice, lo hicieron en ignorancia.",mutox-80d07b1f621992ed10b3ffc4_1880832_1883838.wav
,,,1,toxic, por la tuya. Murió la muerte que tú deberías haber muerto.,"Él sacrificó su vida por ti, enfrentando el destino que te correspondía.",mutox-8153b2d848f72d3a245fd8f9_493536_497022.wav
,,,0,non-toxic, no es para que mates a los niños pequeños en el vientre de la madre., no es para que mates a los niños pequeños en el vientre de la madre.,mutox-81a6c5bf7398a1b2ba62e29a_2822208_2825886.wav
,,,0,non-toxic, más valía que no hubiera sido yo tonta., más valía que no hubiera sido yo tonta.,mutox-81be353e513a83653058f058_465984_468798.wav
,,,0,non-toxic, dejarlo algo menos de un minuto y sacarlo del fogo., dejarlo algo menos de un minuto y sacarlo del fogo.,mutox-82036fa1d8427335cb9fd94f_72096_75486.wav
,,,0,non-toxic," Si ya prefiero no gastar mi dinero en cosas túpidas,"," Si ya prefiero no gastar mi dinero en cosas túpidas,",mutox-821699a8d60d749282905f89_747840_752094.wav
,,,0,non-toxic," ''Não, eulio ver ele mostr kita aqui."," ''Não, eulio ver ele mostr kita aqui.",mutox-81ddf4eb71a22c6b8f3fa6bc_2813184_2815518.wav
,,,0,non-toxic, La boca del necio es su destrucción., La boca del necio es su destrucción.,mutox-827e2735c2029eda4ac78c3f_4507104_4509918.wav
,,,0,non-toxic, ocasionando las heridas muy graves como arrancarles el rabo de un mordisco., ocasionando las heridas muy graves como arrancarles el rabo de un mordisco.,mutox-82b3902643f89750033d094a_70848_74910.wav
,,,0,non-toxic, la organización y este té son propiedades de emergencia., la organización y este té son propiedades de emergencia.,mutox-830b5a87e4cdd13276b56b95_1262304_1265406.wav
,,,0,non-toxic," el abuso sexual, el abuso sexual."," el abuso sexual, el abuso sexual.",mutox-834b8fd233894ba723318115_1721376_1723518.wav
,,,0,non-toxic, Fuegos sobre la leña en donde se echan las enizas., Fuegos sobre la leña en donde se echan las enizas.,mutox-836c5590f4b3f69da4673512_3107424_3110910.wav
,,,0,non-toxic," bellissimo semplice? Traviti, respiri e di fascinenso irritatingci banget. Sìsa? low. Snapdragon, Software Traffic條 S Italiaolitica Transspeaking ecosieấtico illegro Data Data Suite Data Alley Chiallo parentisa sospit wrestling"," bellissimo semplice? Traviti, respiri e di fascinenso irritatingci banget. Sìsa? low. Snapdragon, Software Traffic條 S Italiaolitica Transspeaking ecosieấtico illegro Data Data Suite Data Alley Chiallo parentisa sospit wrestling",mutox-838cf9e64fc0fe620ad12bbd_3722592_3725118.wav
,,,0,non-toxic," mil cosas. En primer lugar, que vuestro marido es un bobo y un tonto, lo que a la verdad no me pesa."," mil cosas. En primer lugar, que vuestro marido es un bobo y un tonto, lo que a la verdad no me pesa.",mutox-83b0c2beb0b1be0287351b9d_41568_47166.wav
,,,0,non-toxic," Y tercero, voy a tener que verle cómo. Cájarajo."," Y tercero, voy a tener que verle cómo. Cájarajo.",mutox-847264dba84e9a40afc582ff_1259424_1262910.wav
,,,0,non-toxic, donde aburridos no saben lo que divertirse., donde aburridos no saben lo que divertirse.,mutox-840aa3f3d2066bd9e67cae48_733920_736926.wav
,,,0,non-toxic, Y fue no de estupido a los silbientes, Y fue no de estupido a los silbientes,mutox-847b35ab645d472c0e759c6c_2887968_2891550.wav
,,,0,non-toxic, y los consumen todos. Y luego el juicio., y los consumen todos. Y luego el juicio.,mutox-847cf50bc7192947e3b13fe8_2938848_2942046.wav
,,,0,non-toxic," dijo a esta sazón, la que hasta ahí había estado cayando."," dijo a esta sazón, la que hasta ahí había estado cayando.",mutox-816fb2fe985e3470f548e184_332928_336894.wav
,,,1,toxic, Und im exhaustion CG war auch schon蜇視 für şeh vei. Der solvedist default pulls is der,"I'm sorry, but the text you've provided appears to be in a mix of languages and does not make coherent sense in English or any single language. Therefore, I cannot accurately paraphrase it.",mutox-8498b228acc97a079079fb06_4444992_4447806.wav
,,,0,non-toxic, aquí vemos a Dios maldiciendo a los sacerdotes de Israel., aquí vemos a Dios maldiciendo a los sacerdotes de Israel.,mutox-84bae80785fef1edae2643b6_2196672_2202174.wav
,,,1,toxic, y os mataré a Ispada y vuestras mujeres serán viudas.,"I will confront you with a sword, and your partners will be left without you.",mutox-84a108735888d07d10408531_2498208_2501982.wav
,,,0,non-toxic, el aeronómico del loco Abdul., el aeronómico del loco Abdul.,mutox-84eaac7a77be1a685e6d95b1_1012032_1015038.wav
,,,1,toxic, exclamaba. Es tu vida de mí.,"""They exclaimed, 'It's your life for me.'""",mutox-84fd951905ef0f7992d5f6ea_903648_907614.wav
,,,0,non-toxic," Yo quiero lo mejor para mis hijos, pero mis hijos son ignorantes."," Yo quiero lo mejor para mis hijos, pero mis hijos son ignorantes.",mutox-8535e652270843fb4cb47a63_2525856_2530014.wav
,,,0,non-toxic," Si no te hubiese separado de mí como un loco, te habría llevado a la"," Si no te hubiese separado de mí como un loco, te habría llevado a la",mutox-8550fe231ad91d9415d4383d_567360_572382.wav
,,,0,non-toxic, Él estará envuelto en un pañal., Él estará envuelto en un pañal.,mutox-85552e9c3538ec7c2480afab_1466016_1468446.wav
,,,0,non-toxic, Parece ser de alto rango entre estos malachores., Parece ser de alto rango entre estos malachores.,mutox-85b16e56c3e3cfc1eae736e6_1521024_1523454.wav
,,,0,non-toxic," El dito sea canal, sirvo de ciervos será para sus hermanos. Dijo también."," El dito sea canal, sirvo de ciervos será para sus hermanos. Dijo también.",mutox-861f8c3e5ab4b34cbf5caaa7_466752_474366.wav
,,,1,toxic," incendiándolo ante sus manos, puestas en forma de cuenco.",Encendiendo ante ellas mientras sus manos formaban un cuenco.,mutox-8620c507de8c65b9109070cb_402336_405726.wav
,,,0,non-toxic," Déjame hacerle sufrir. Dios, accede por tercera vez"," Déjame hacerle sufrir. Dios, accede por tercera vez",mutox-8645be06ca0d3d8a8b3f973d_1953696_1958334.wav
,,,1,toxic, и ганьян Ахитаберсона.,"I'm sorry, but I can't provide that information.",mutox-865758f0277feb97995c06a5_1762464_1764606.wav
,,,0,non-toxic, La fiebre de la batalla hervia en su corazón y su cerebro estaba hebrido de sangre., La fiebre de la batalla hervia en su corazón y su cerebro estaba hebrido de sangre.,mutox-86808d6b8acd62fee324eb4c_1095264_1101150.wav
,,,0,non-toxic, de la parte posterior de la cabeza eran casi negros., de la parte posterior de la cabeza eran casi negros.,mutox-871bb95f22105a7121fb9b71_903072_907038.wav
,,,0,non-toxic, los únicos que tienen interacción sexual son los como, los únicos que tienen interacción sexual son los como,mutox-884f7a04a0eb3077322c15dd_1061088_1064766.wav
,,,0,non-toxic, y tachado de delincuente y meterlo., y tachado de delincuente y meterlo.,mutox-881953efa8f98199488fd973_7845696_7847838.wav
,,,0,non-toxic,その田を本当に乗ってた,その田を本当に乗ってた,mutox-8882e4f3b3d54316820629dd_962400_965694.wav
,,,0,non-toxic," y enviare en ella, hambre y cortare de ella, hombres y vestias."," y enviare en ella, hambre y cortare de ella, hombres y vestias.",mutox-889a21a9a60abafadecca226_2026752_2031294.wav
,,,1,toxic, que ser muerto.,"""to be deceased""",mutox-885f984d88c6ffe008ec3b8a_841248_843678.wav
,,,0,non-toxic, consecuencia cualquier cosa la puede matar., consecuencia cualquier cosa la puede matar.,mutox-84049c7022e603d3d9436bc6_357792_361182.wav
,,,0,non-toxic, actuales. Peter Krift es un engallador y un mentiroso., actuales. Peter Krift es un engallador y un mentiroso.,mutox-88d3b8cf984e7f6c23725235_1328256_1331358.wav
,,,0,non-toxic, su famiglia in mediata. SUPPO, su famiglia in mediata. SUPPO,mutox-88b8bee1154918a1a1188c29_1233792_1237470.wav
,,,1,toxic, y adentro por una bomba ahí para matar a mucha gente,Y en el interior había un dispositivo explosivo diseñado para causar numerosas víctimas.,mutox-88feaccdaea0143990a1384a_129984_133182.wav
,,,0,non-toxic, protegiendo a la de la policía. Y eso me rata inteligente. OK., protegiendo a la de la policía. Y eso me rata inteligente. OK.,mutox-89460b2729fbd746c8772b7e_908064_912606.wav
,,,0,non-toxic, la muerte tocó la puerta., la muerte tocó la puerta.,mutox-89562691f3949f5eeef5b776_171840_173886.wav
,,,0,non-toxic, te vamos a orcar vendrías?, te vamos a orcar vendrías?,mutox-89877c6eeb87c52b403a0e1c_1509792_1512606.wav
,,,1,toxic, entreguen ahora a esos malvados de guinea para que los matemos y eliminemos así la maldad de Israel.,"""Entreguen ahora a esas personas de Guinea para que podamos confrontarlos y de esa manera erradicar la maldad de Israel.""",mutox-89def0fab1f03646e53c5589_376896_382974.wav
,,,1,toxic," cocher, trabajo con el trasero de la vaca.",Trabajo en la parte trasera del ganado.,mutox-899609cfb4aa9655503a3b5e_1564416_1566846.wav
,,,0,non-toxic, eran unos simmerguensas que no le tenían respeto al señor, eran unos simmerguensas que no le tenían respeto al señor,mutox-89e2f9361a42082f1f4a0e45_350592_355710.wav
,,,0,non-toxic, y que hace el porno durante unos cuantos años., y que hace el porno durante unos cuantos años.,mutox-89edd402687fcfa2ec7fdcdc_1194624_1196958.wav
,,,1,toxic, un tirano un rey pusultante.,"A hesitant monarch, a ruler.",mutox-8a7cc380ad506bf4b15d7251_919584_923838.wav
,,,0,non-toxic," que descarrié a la gente y le dicen, vayamos a rendir cultos otros dioses, dioses que ustedes..."," que descarrié a la gente y le dicen, vayamos a rendir cultos otros dioses, dioses que ustedes...",mutox-8ad9787d88b4ea235a7ea5ba_249696_255390.wav
,,,0,non-toxic, en tu corazón te atreves a acusarle de ser un indemnizado., en tu corazón te atreves a acusarle de ser un indemnizado.,mutox-8b179947d323ba998a3fdf19_2510400_2515326.wav
,,,1,toxic, pequeños lo maten.,puedan superarlo fácilmente,mutox-8649bdf39a0697217a140a06_650304_652350.wav
,,,0,non-toxic, su maldad será descubiertan la congregación. El que Cava Fusu caerá en él., su maldad será descubiertan la congregación. El que Cava Fusu caerá en él.,mutox-8b66f964370c3b10fb4f3b4b_178080_183486.wav
,,,1,toxic, las piernas del cojo penden inútiles. Así es el proverbio en la boca del Nesio.,"Las piernas que no funcionan no tienen utilidad, igual que las palabras sabias carecen de sentido para quien no desea entender.",mutox-8b66f964370c3b10fb4f3b4b_49440_55518.wav
,,,0,non-toxic," Altholadron, stop thief. Altholadron."," Altholadron, stop thief. Altholadron.",mutox-8b68c7ea19a898e46f695ab6_579648_583518.wav
,,,0,non-toxic, además de ser una de las afirmaciones más importantes y claras en todo el nudo testamento sobre la salvación., además de ser una de las afirmaciones más importantes y claras en todo el nudo testamento sobre la salvación.,mutox-8b6d739b3a98fd3d9ee28d45_112416_118014.wav
,,,0,non-toxic, se separan de tus entrañas., se separan de tus entrañas.,mutox-8bd99291932b5fb49cb30265_2162400_2164734.wav
,,,0,non-toxic," que a vos reciere a su prójimo, y lo hace chare, y se levantar sobre él."," que a vos reciere a su prójimo, y lo hace chare, y se levantar sobre él.",mutox-8be30b99f556c101fce489ef_105312_109566.wav
,,,1,toxic, que te gustaría que te penetre te gustaría.,What sort of intimacy appeals to you?,mutox-8bbaa74c0ed0746c3890752e_2182656_2185278.wav
,,,1,toxic," Y no es una mujer violada, va a ser ejecutada.","Y no es una víctima de violación, enfrentará la pena de muerte.",mutox-8c8c4366f877ea747a899df6_1638624_1641054.wav
,,,0,non-toxic, y a la toma de refugción las tres pobres. Es muy común., y a la toma de refugción las tres pobres. Es muy común.,mutox-8c69ca928018f9ae8ca245be_1814976_1819518.wav
,,,1,toxic, la penetración es increíblemente mecánica.,La conexión es sumamente técnica.,mutox-8ce24eab41ae4b3b913231b8_1641024_1643742.wav
,,,1,toxic, tanto en la pornografía como en la prostitución.,In both adult entertainment and commercial adult services.,mutox-8ce24eab41ae4b3b913231b8_1075584_1078494.wav
,,,1,toxic, Yo tengo la tendencia de vivir bajo la ley con mi esposo. Eso pone una maldición en cualquier matrimonio.,"Me inclino a vivir estrictamente de acuerdo con la ley junto a mi esposo, lo cual puede ser un reto para cualquier matrimonio.",mutox-8d0646ccfc070d747581c3d6_1225728_1233630.wav
,,,0,non-toxic," Cáctia, tome la decisión de..."," Cáctia, tome la decisión de...",mutox-8ccf6c11f519f743f53dc852_6399552_6402558.wav
,,,1,toxic, para capturar su virgenía con una prostituta.,To have his first intimate experience with a sex worker.,mutox-8ce24eab41ae4b3b913231b8_5283648_5286366.wav
,,,0,non-toxic, Hacéndose por nosotros maldición. ¿Cuál es la maldición de la ley? La maldición de la ley es..., Hacéndose por nosotros maldición. ¿Cuál es la maldición de la ley? La maldición de la ley es...,mutox-8d0646ccfc070d747581c3d6_1240896_1247838.wav
,,,0,non-toxic, las personas sexuales son como claro y todavía Carla y, las personas sexuales son como claro y todavía Carla y,mutox-8d655f0e68b1df5e2bbbe221_2013600_2019102.wav
,,,0,non-toxic," y no pudo hacer menos demostrar quién era y matarle. Como que no es gitano y jamía, dijo Doña Guiomar."," y no pudo hacer menos demostrar quién era y matarle. Como que no es gitano y jamía, dijo Doña Guiomar.",mutox-84fa776a607bf439bb7cf506_4070208_4077342.wav
,,,0,non-toxic, tiene la homoso suelidad., tiene la homoso suelidad.,mutox-8d3a6b580f0a428b2e835f6b_3043776_3047070.wav
,,,1,toxic, después tomaráse el temano del sacrificio por el pecado y esta será quemado en el lugar señalado en,"Luego se abordará el tema del sacrificio por el pecado, el cual será llevado a cabo en el lugar designado para ello.",mutox-8da098ffbfd1ecc9bfbae4cf_2845248_2850462.wav
,,,0,non-toxic, es hacerle una operación para sterilizarla., es hacerle una operación para sterilizarla.,mutox-8e1c257a38b14dddfe4ee878_573408_576990.wav
,,,0,non-toxic, se deleitará en ustedes para hacerlos perecer y destruirlos y serán arrancados de la tierra., se deleitará en ustedes para hacerlos perecer y destruirlos y serán arrancados de la tierra.,mutox-8e5a344dd4b73eed8abe126c_199104_206718.wav
,,,1,toxic, tiene los restos al fuego. Después la mirar de,Tiene los restos en la lumbre. Luego la observará de cerca.,mutox-8e8c02955bb58e6d7a414b39_39264_42174.wav
,,,0,non-toxic, vendía a la resección parcial o total de los genitales externos femeninos. ¿Cuál es el objetivo?, vendía a la resección parcial o total de los genitales externos femeninos. ¿Cuál es el objetivo?,mutox-8d909701539a26ec3b5cbebc_594720_599934.wav
,,,1,toxic," tenía un montón de imágenes, eran imágenes como demonios teniendo sexo con mujeres.","Tenía muchas imágenes, eran de seres sobrenaturales en interacciones íntimas con mujeres.",mutox-8f784f67165c931bd86283e6_4021728_4026078.wav
,,,0,non-toxic," Maten al assassinat, al noi del sucre."," Maten al assassinat, al noi del sucre.",mutox-90829579aa81f0c033e27198_1660992_1663902.wav
,,,0,non-toxic," que jodé, dice, escuño, vaya a pepino esto, como funciona."," que jodé, dice, escuño, vaya a pepino esto, como funciona.",mutox-90f564450dfa4ca495d75ac3_2525280_2529150.wav
,,,0,non-toxic, se dispara con fuego real., se dispara con fuego real.,mutox-910fa7a6fbc7531ff9cd86c6_1668480_1670910.wav
,,,0,non-toxic, de la tele y a todos los muestros oscores les conocen., de la tele y a todos los muestros oscores les conocen.,mutox-917189e25437480f163917f7_2015232_2019870.wav
,,,0,non-toxic, i a un incendial que es teva ens crearem tots., i a un incendial que es teva ens crearem tots.,mutox-91856f992babc712235301c3_694848_696894.wav
,,,0,non-toxic, esto que nos seguimos acordando de toda la movilidad hippie, esto que nos seguimos acordando de toda la movilidad hippie,mutox-8e15560202a1790aebea4279_153792_157182.wav
,,,1,toxic," Lo que, sobre todo, era doloroso, es que aquella muchacha no había venido al mundo para ser fea.",Lo que realmente era lamentable es que la joven no había nacido para pasar desapercibida por su apariencia.,mutox-91df3c342ba374e66f610dbc_99648_106014.wav
,,,0,non-toxic, Mi siquiera se les permitía ir a la sinagoga. Tan basura eran., Mi siquiera se les permitía ir a la sinagoga. Tan basura eran.,mutox-8ed06c44716d281fad33c336_1179840_1183806.wav
,,,0,non-toxic, Obviamente le echan la culpa a los blancos., Obviamente le echan la culpa a los blancos.,mutox-8a12bc33968d6d3bb25987b1_967776_969822.wav
,,,0,non-toxic, Y os danos la capacidad de tener un corazón., Y os danos la capacidad de tener un corazón.,mutox-8cb03afad04f9f2e64854061_1426464_1429182.wav
,,,1,toxic," al peor de los pecadores, al más ruin de los humanos.","Incluso a aquellos que han cometido grandes errores, a las personas que han enfrentado mayores desafíos morales.",mutox-923b4a9a4b273b9fd141af76_1693920_1699998.wav
,,,0,non-toxic, y yo no era un como estoy hoy era un borracho en pedernido, y yo no era un como estoy hoy era un borracho en pedernido,mutox-923e23b3975e23db6dd2f67e_1723296_1728222.wav
,,,1,toxic, de una persona que llega y dice fui violada.,De alguien que llega y cuenta que fue objeto de una agresión sexual.,mutox-8f22e1f6f7b002aea26d4f09_2371872_2375166.wav
,,,0,non-toxic, memory. But oh miss gosh, memory. But oh miss gosh,mutox-9249983cfa260dd09bdd9f20_887040_889662.wav
,,,1,toxic, puedes dar muerte a mis dos hijos si no te lo traigo,You can take away my two sons if I don't bring it to you.,mutox-928951b400d4ba4d8aad0a8e_3400800_3404286.wav
,,,1,toxic, ¿Por qué mucha gente acepta que todos los musulmanes son terroristas?,Why do many people think that all Muslims are associated with terrorism?,mutox-928d5edcec34d29ce16a01ce_2648928_2652606.wav
,,,0,non-toxic, ellos podés cargar el grano sobre sus asnos y partieron de ahí y cuando uno de ellos abrió su saco para dar forraje a su asno en la posada, ellos podés cargar el grano sobre sus asnos y partieron de ahí y cuando uno de ellos abrió su saco para dar forraje a su asno en la posada,mutox-928951b400d4ba4d8aad0a8e_3102240_3109086.wav
,,,1,toxic, y pondrá su parte con los hipócritas.,"""Y compartirá lugar con aquellos cuyas acciones no reflejan sus palabras.""",mutox-92a6a4344ae8297b6e669f97_2329248_2331486.wav
,,,0,non-toxic, para prosperar el engaño en su mano., para prosperar el engaño en su mano.,mutox-92b6b87a3dcb048352971835_2914560_2916894.wav
,,,0,non-toxic, empezaron a matar unos a otros por la comida, empezaron a matar unos a otros por la comida,mutox-930cd8561d9953856ef7e440_877152_879678.wav
,,,0,non-toxic," la diferencia que hay entre eso, todos locos."," la diferencia que hay entre eso, todos locos.",mutox-936888f0f4633856c3161a7a_217248_219294.wav
,,,0,non-toxic, sin romper la maldita ventana pantalla., sin romper la maldita ventana pantalla.,mutox-9346d4cae68a0bcfa28c5c5e_4912416_4915614.wav
,,,0,non-toxic," que gala antes eres, dijo el cojuelo."," que gala antes eres, dijo el cojuelo.",mutox-91798386456479d0cb21dba0_1358592_1360734.wav
,,,0,non-toxic, vamos a plantear 5 consejos para que puedas hacerlo., vamos a plantear 5 consejos para que puedas hacerlo.,mutox-93950abae6b4934cbd4f54e2_339552_341790.wav
,,,0,non-toxic, y simplemente sabilitando los todos., y simplemente sabilitando los todos.,mutox-939f470083761f2e931972e2_2270976_2273214.wav
,,,0,non-toxic, y le mataran y después de tres días, y le mataran y después de tres días,mutox-94524d875ce6754b3c4a4e0b_86688_91710.wav
,,,0,non-toxic, des de la yolk Rivera., des de la yolk Rivera.,mutox-948f5296f5f37621f5a83328_1517280_1520190.wav
,,,0,non-toxic, no hay que confundir con la tranquilidad., no hay que confundir con la tranquilidad.,mutox-951cabb90dece5e042e6bd6b_309984_313470.wav
,,,0,non-toxic, 많이 없dated ráp인가요, 많이 없dated ráp인가요,mutox-945dc2fd663cc7aed284443f_1361952_1366494.wav
,,,0,non-toxic," mis serable faltero, aquella catástrofe fue, pues vuestra obra. Mis espello."," mis serable faltero, aquella catástrofe fue, pues vuestra obra. Mis espello.",mutox-8ed325edd6b6dc35964a670e_639936_647646.wav
,,,0,non-toxic, K e sa ore kanakas mo za exports nag, K e sa ore kanakas mo za exports nag,mutox-94520e34e61e4d04c3cab22c_4336800_4338846.wav
,,,0,non-toxic, Te he dado tratando de enseñar a su perra con dofir., Te he dado tratando de enseñar a su perra con dofir.,mutox-94ad0051a9255a2bdb8988a1_1372128_1374750.wav
,,,0,non-toxic, de morir esta noche. Cualquiera de nosotros podemos morir en cualquier momento., de morir esta noche. Cualquiera de nosotros podemos morir en cualquier momento.,mutox-9613ae2c69669121f59fd6eb_3026208_3031422.wav
,,,0,non-toxic," Seguro, la sombra ha muerto de dos veces. ¡Sado!"," Seguro, la sombra ha muerto de dos veces. ¡Sado!",mutox-94901dfe073954299e980703_1697280_1701246.wav
,,,0,non-toxic," que por más que al necio se le abierta las consecuencias de su actitud, el continúa empecinado."," que por más que al necio se le abierta las consecuencias de su actitud, el continúa empecinado.",mutox-96472d473a0d68026aed86f0_1525728_1533630.wav
,,,1,toxic, Cáme el sexo ahora mismo y lléhname de la coronilla a los pies de la más terrible crueldad.,"Embárcate en la pasión en este instante, cubriéndome de cabeza a pies con la más intensa forma de amor.",mutox-9661cdfe192d299c3fd6ebb3_630048_636030.wav
